countryorigin,countrydestination,origlon,origlat,destlon,destlat,Year,flights
Latvia,Slovenia,24.83329614980344,56.80717513427924,14.938152320795732,46.12542205901039,2021,1303
Belarus,Israel,27.98135261544803,53.50634479481114,35.003851206429005,31.4849193900197,2021,7733
Poland,Qatar,19.31101430844868,52.14826021933187,51.1835025789133,25.32185097420669,2021,10914
Norway,Italy,19.20896,69.003871,12.140788372235871,42.751183052964265,2021,52078
Hungary,Ireland,19.35762862774592,47.19995117195427,-8.010236544877012,53.18059120995006,2021,17945
United Kingdom,Kenya,-2.8531353951805545,53.91477348053706,37.791555286661385,0.5959662521769523,2021,576
Spain,Iceland,-3.6170206023873743,40.348656106226734,-18.761028770831768,65.07427633529105,2021,3502
Kenya,Qatar,37.791555286661385,0.5959662521769523,51.1835025789133,25.32185097420669,2021,10914
France,Lithuania,-2.8766966992706267,42.46070432663372,23.88064027584349,55.28431948476607,2021,4161
Luxembourg,United Arab Emirates,5.965223432343999,49.76570507415103,54.20671476159633,23.86863365334761,2021,9869
United Kingdom,Thailand,-2.8531353951805545,53.91477348053706,101.00613354626108,15.01697499141648,2021,4124
Finland,Lithuania,26.21176461029636,64.50409403963651,23.88064027584349,55.28431948476607,2021,4161
United Kingdom,Egypt,-2.8531353951805545,53.91477348053706,29.84446151312441,26.50661999974957,2021,708
Luxembourg,Austria,5.965223432343999,49.76570507415103,14.076158884337072,47.6139487927463,2021,18096
Turkey,Morocco,35.116900150938406,39.06837194061471,-8.420479544549693,29.885394698302058,2021,5438
Greece,Lebanon,22.719813447095053,39.06671589971396,35.87098632001643,33.91182720781994,2021,2253
Spain,Puerto Rico,-3.6170206023873743,40.348656106226734,-66.47922227695507,18.2372245709719,2021,7987
Lithuania,Belgium,23.88064027584349,55.28431948476607,4.580834113854935,50.65244095902296,2021,22851
Serbia,Denmark,20.819651926382583,44.23303653365162,9.876372937675002,56.06393446179454,2021,18448
Italy,India,12.140788372235871,42.751183052964265,79.59370376325381,22.92500640740852,2021,6434
Vietnam,Japan,106.28584079705196,16.657937753254938,138.06496213270776,37.66311081170466,2021,8595
Canada,Puerto Rico,-98.14238137209708,61.46907614534896,-66.47922227695507,18.2372245709719,2021,7987
United Kingdom,Morocco,-2.8531353951805545,53.91477348053706,-8.420479544549693,29.885394698302058,2021,5438
Poland,Canada,19.31101430844868,52.14826021933187,-98.14238137209708,61.46907614534896,2021,27990
Belgium,Croatia,4.580834113854935,50.65244095902296,16.566189771645533,45.01623399593114,2021,3034
Croatia,Poland,16.566189771645533,45.01623399593114,19.31101430844868,52.14826021933187,2021,22422
Turkey,Algeria,35.116900150938406,39.06837194061471,2.5980477916183444,28.185481278657537,2021,993
Taiwan,United Arab Emirates,120.97480073748623,23.740964979784938,54.20671476159633,23.86863365334761,2021,9869
Kazakhstan,Ukraine,67.2846109811001,48.19166075218232,31.22912207026649,49.14882260840351,2021,6633
Lebanon,Cyprus,35.87098632001643,33.91182720781994,33.03955380295407,34.90706085094344,2021,4884
Croatia,Belgium,16.566189771645533,45.01623399593114,4.580834113854935,50.65244095902296,2021,22851
Taiwan,Austria,120.97480073748623,23.740964979784938,14.076158884337072,47.6139487927463,2021,18096
Sweden,Belgium,16.59626584684802,62.811484968080336,4.580834113854935,50.65244095902296,2021,22851
Turkey,Egypt,35.116900150938406,39.06837194061471,29.84446151312441,26.50661999974957,2021,708
Switzerland,Serbia,8.118300613385486,46.79173768366762,20.819651926382583,44.23303653365162,2021,1544
Lebanon,Egypt,35.87098632001643,33.91182720781994,29.84446151312441,26.50661999974957,2021,708
Austria,Bulgaria,14.076158884337072,47.6139487927463,25.19511095327711,42.7531187620217,2021,4482
Austria,Poland,14.076158884337072,47.6139487927463,19.31101430844868,52.14826021933187,2021,22422
Luxembourg,Turkey,5.965223432343999,49.76570507415103,35.116900150938406,39.06837194061471,2021,22924
Switzerland,Morocco,8.118300613385486,46.79173768366762,-8.420479544549693,29.885394698302058,2021,5438
Saudi Arabia,Philippines,44.51636376826477,24.123289839105293,122.90267236988682,11.763799362297664,2021,2683
Spain,Senegal,-3.6170206023873743,40.348656106226734,-14.50980278585943,14.354139988452022,2021,1283
Lebanon,Denmark,35.87098632001643,33.91182720781994,9.876372937675002,56.06393446179454,2021,18448
Luxembourg,Denmark,5.965223432343999,49.76570507415103,9.876372937675002,56.06393446179454,2021,18448
South Africa,United Arab Emirates,25.04801387986168,-28.947033259979115,54.20671476159633,23.86863365334761,2021,9869
Italy,Egypt,12.140788372235871,42.751183052964265,29.84446151312441,26.50661999974957,2021,708
Panama,Brazil,-80.10916483549376,8.530019388864652,-53.05434003576711,-10.806773643498916,2021,4438
Norway,Belgium,19.20896,69.003871,4.580834113854935,50.65244095902296,2021,22851
Serbia,Slovenia,20.819651926382583,44.23303653365162,14.938152320795732,46.12542205901039,2021,1303
Turkey,Mali,35.116900150938406,39.06837194061471,-3.543294339453343,17.267772061700715,2021,167
Qatar,Australia,51.1835025789133,25.32185097420669,134.50277547536595,-25.73065477972608,2021,3122
Finland,Turkey,26.21176461029636,64.50409403963651,35.116900150938406,39.06837194061471,2021,22924
Spain,Bulgaria,-3.6170206023873743,40.348656106226734,25.19511095327711,42.7531187620217,2021,4482
France,Estonia,-2.8766966992706267,42.46070432663372,25.824725613026608,58.643695426630906,2021,2825
Belgium,Latvia,4.580834113854935,50.65244095902296,24.83329614980344,56.80717513427924,2021,5244
South Africa,Turkey,25.04801387986168,-28.947033259979115,35.116900150938406,39.06837194061471,2021,22924
Qatar,Kenya,51.1835025789133,25.32185097420669,37.791555286661385,0.5959662521769523,2021,576
Thailand,Switzerland,101.00613354626108,15.01697499141648,8.118300613385486,46.79173768366762,2021,28683
Luxembourg,United Kingdom,5.965223432343999,49.76570507415103,-2.8531353951805545,53.91477348053706,2021,83860
Thailand,Germany,101.00613354626108,15.01697499141648,10.288485092742851,51.13372269040778,2021,90597
Belgium,Slovakia,4.580834113854935,50.65244095902296,19.507657147433708,48.7267113517275,2021,1321
South Africa,Germany,25.04801387986168,-28.947033259979115,10.288485092742851,51.13372269040778,2021,90597
Ireland,Finland,-8.010236544877012,53.18059120995006,26.21176461029636,64.50409403963651,2021,8694
Latvia,Turkey,24.83329614980344,56.80717513427924,35.116900150938406,39.06837194061471,2021,22924
Lithuania,Sweden,23.88064027584349,55.28431948476607,16.59626584684802,62.811484968080336,2021,14970
Thailand,Austria,101.00613354626108,15.01697499141648,14.076158884337072,47.6139487927463,2021,18096
France,Japan,-2.8766966992706267,42.46070432663372,138.06496213270776,37.66311081170466,2021,8595
Belgium,Finland,4.580834113854935,50.65244095902296,26.21176461029636,64.50409403963651,2021,8694
Estonia,Norway,25.824725613026608,58.643695426630906,19.20896,69.003871,2021,10763
Austria,Latvia,14.076158884337072,47.6139487927463,24.83329614980344,56.80717513427924,2021,5244
South Africa,France,25.04801387986168,-28.947033259979115,-2.8766966992706267,42.46070432663372,2021,57426
Morocco,Canada,-8.420479544549693,29.885394698302058,-98.14238137209708,61.46907614534896,2021,27990
Luxembourg,Puerto Rico,5.965223432343999,49.76570507415103,-66.47922227695507,18.2372245709719,2021,7987
Israel,Lithuania,35.003851206429005,31.4849193900197,23.88064027584349,55.28431948476607,2021,4161
Sweden,Luxembourg,16.59626584684802,62.811484968080336,5.965223432343999,49.76570507415103,2021,5922
Germany,India,10.288485092742851,51.13372269040778,79.59370376325381,22.92500640740852,2021,6434
Lithuania,Turkey,23.88064027584349,55.28431948476607,35.116900150938406,39.06837194061471,2021,22924
Poland,Finland,19.31101430844868,52.14826021933187,26.21176461029636,64.50409403963651,2021,8694
India,China,79.59370376325381,22.92500640740852,103.88361230063248,36.555066531858685,2021,1460
Turkey,Kenya,35.116900150938406,39.06837194061471,37.791555286661385,0.5959662521769523,2021,576
Colombia,Puerto Rico,-73.07773208697478,3.927213862709704,-66.47922227695507,18.2372245709719,2021,7987
Ukraine,Finland,31.22912207026649,49.14882260840351,26.21176461029636,64.50409403963651,2021,8694
Luxembourg,Qatar,5.965223432343999,49.76570507415103,51.1835025789133,25.32185097420669,2021,10914
Estonia,Cyprus,25.824725613026608,58.643695426630906,33.03955380295407,34.90706085094344,2021,4884
South Africa,United States of America,25.04801387986168,-28.947033259979115,-112.5994359115045,45.70562800215178,2021,74195
Senegal,Turkey,-14.50980278585943,14.354139988452022,35.116900150938406,39.06837194061471,2021,22924
South Africa,United Kingdom,25.04801387986168,-28.947033259979115,-2.8531353951805545,53.91477348053706,2021,83860
Colombia,Brazil,-73.07773208697478,3.927213862709704,-53.05434003576711,-10.806773643498916,2021,4438
India,United States of America,79.59370376325381,22.92500640740852,-112.5994359115045,45.70562800215178,2021,74195
Ukraine,Spain,31.22912207026649,49.14882260840351,-3.6170206023873743,40.348656106226734,2021,65672
Bulgaria,Ukraine,25.19511095327711,42.7531187620217,31.22912207026649,49.14882260840351,2021,6633
United Arab Emirates,Hungary,54.20671476159633,23.86863365334761,19.35762862774592,47.19995117195427,2021,7794
Senegal,United Arab Emirates,-14.50980278585943,14.354139988452022,54.20671476159633,23.86863365334761,2021,9869
United States of America,Kenya,-112.5994359115045,45.70562800215178,37.791555286661385,0.5959662521769523,2021,576
Lithuania,France,23.88064027584349,55.28431948476607,-2.8766966992706267,42.46070432663372,2021,57426
Ukraine,Saudi Arabia,31.22912207026649,49.14882260840351,44.51636376826477,24.123289839105293,2021,1787
Greece,Portugal,22.719813447095053,39.06671589971396,-8.055765588295687,39.63404977497817,2021,27294
Slovenia,Turkey,14.938152320795732,46.12542205901039,35.116900150938406,39.06837194061471,2021,22924
Sweden,Serbia,16.59626584684802,62.811484968080336,20.819651926382583,44.23303653365162,2021,1544
Vietnam,Qatar,106.28584079705196,16.657937753254938,51.1835025789133,25.32185097420669,2021,10914
Belgium,Slovenia,4.580834113854935,50.65244095902296,14.938152320795732,46.12542205901039,2021,1303
Guatemala,Mexico,-90.36945836053154,15.699360612026911,-102.5763495239869,23.935371902244835,2021,5297
Denmark,Serbia,9.876372937675002,56.06393446179454,20.819651926382583,44.23303653365162,2021,1544
Slovakia,Italy,19.507657147433708,48.7267113517275,12.140788372235871,42.751183052964265,2021,52078
Brazil,Italy,-53.05434003576711,-10.806773643498916,12.140788372235871,42.751183052964265,2021,52078
Netherlands,Kuwait,5.512217100965399,52.298700374441786,47.600098887626416,29.307266634033564,2021,101
Belgium,South Africa,4.580834113854935,50.65244095902296,25.04801387986168,-28.947033259979115,2021,1411
Italy,Norway,12.140788372235871,42.751183052964265,19.20896,69.003871,2021,10763
Norway,Serbia,19.20896,69.003871,20.819651926382583,44.23303653365162,2021,1544
Israel,Spain,35.003851206429005,31.4849193900197,-3.6170206023873743,40.348656106226734,2021,65672
Hungary,Bulgaria,19.35762862774592,47.19995117195427,25.19511095327711,42.7531187620217,2021,4482
France,Serbia,-2.8766966992706267,42.46070432663372,20.819651926382583,44.23303653365162,2021,1544
Denmark,Luxembourg,9.876372937675002,56.06393446179454,5.965223432343999,49.76570507415103,2021,5922
France,South Africa,-2.8766966992706267,42.46070432663372,25.04801387986168,-28.947033259979115,2021,1411
Netherlands,Thailand,5.512217100965399,52.298700374441786,101.00613354626108,15.01697499141648,2021,4124
Serbia,Israel,20.819651926382583,44.23303653365162,35.003851206429005,31.4849193900197,2021,7733
Poland,Iceland,19.31101430844868,52.14826021933187,-18.761028770831768,65.07427633529105,2021,3502
Spain,Serbia,-3.6170206023873743,40.348656106226734,20.819651926382583,44.23303653365162,2021,1544
Norway,Estonia,19.20896,69.003871,25.824725613026608,58.643695426630906,2021,2825
Canada,Philippines,-98.14238137209708,61.46907614534896,122.90267236988682,11.763799362297664,2021,2683
Slovakia,Belgium,19.507657147433708,48.7267113517275,4.580834113854935,50.65244095902296,2021,22851
France,Kenya,-2.8766966992706267,42.46070432663372,37.791555286661385,0.5959662521769523,2021,576
Greece,Saudi Arabia,22.719813447095053,39.06671589971396,44.51636376826477,24.123289839105293,2021,1787
Senegal,Italy,-14.50980278585943,14.354139988452022,12.140788372235871,42.751183052964265,2021,52078
South Africa,Egypt,25.04801387986168,-28.947033259979115,29.84446151312441,26.50661999974957,2021,708
Belarus,Georgia,27.98135261544803,53.50634479481114,43.48154265409026,42.16201501415301,2021,338
Colombia,Guatemala,-73.07773208697478,3.927213862709704,-90.36945836053154,15.699360612026911,2021,1551
Germany,South Africa,10.288485092742851,51.13372269040778,25.04801387986168,-28.947033259979115,2021,1411
Slovakia,Hungary,19.507657147433708,48.7267113517275,19.35762862774592,47.19995117195427,2021,7794
Croatia,Serbia,16.566189771645533,45.01623399593114,20.819651926382583,44.23303653365162,2021,1544
Brazil,Portugal,-53.05434003576711,-10.806773643498916,-8.055765588295687,39.63404977497817,2021,27294
Belgium,Brazil,4.580834113854935,50.65244095902296,-53.05434003576711,-10.806773643498916,2021,4438
Gambia,Senegal,-15.431872807730835,13.47533435870166,-14.50980278585943,14.354139988452022,2021,1283
Estonia,Ukraine,25.824725613026608,58.643695426630906,31.22912207026649,49.14882260840351,2021,6633
Egypt,Qatar,29.84446151312441,26.50661999974957,51.1835025789133,25.32185097420669,2021,10914
Ukraine,Bulgaria,31.22912207026649,49.14882260840351,25.19511095327711,42.7531187620217,2021,4482
India,France,79.59370376325381,22.92500640740852,-2.8766966992706267,42.46070432663372,2021,57426
India,Morocco,79.59370376325381,22.92500640740852,-8.420479544549693,29.885394698302058,2021,5438
Morocco,Saudi Arabia,-8.420479544549693,29.885394698302058,44.51636376826477,24.123289839105293,2021,1787
Slovenia,Belgium,14.938152320795732,46.12542205901039,4.580834113854935,50.65244095902296,2021,22851
United Kingdom,South Africa,-2.8531353951805545,53.91477348053706,25.04801387986168,-28.947033259979115,2021,1411
Switzerland,South Africa,8.118300613385486,46.79173768366762,25.04801387986168,-28.947033259979115,2021,1411
Romania,Kenya,24.943252494635377,45.857101035738005,37.791555286661385,0.5959662521769523,2021,576
Denmark,Canada,9.876372937675002,56.06393446179454,-98.14238137209708,61.46907614534896,2021,27990
Colombia,Netherlands,-73.07773208697478,3.927213862709704,5.512217100965399,52.298700374441786,2021,38452
South Africa,Netherlands,25.04801387986168,-28.947033259979115,5.512217100965399,52.298700374441786,2021,38452
Switzerland,Brazil,8.118300613385486,46.79173768366762,-53.05434003576711,-10.806773643498916,2021,4438
Brazil,Switzerland,-53.05434003576711,-10.806773643498916,8.118300613385486,46.79173768366762,2021,28683
Israel,Egypt,35.003851206429005,31.4849193900197,29.84446151312441,26.50661999974957,2021,708
Saudi Arabia,Qatar,44.51636376826477,24.123289839105293,51.1835025789133,25.32185097420669,2021,10914
Portugal,Israel,-8.055765588295687,39.63404977497817,35.003851206429005,31.4849193900197,2021,7733
Finland,Ukraine,26.21176461029636,64.50409403963651,31.22912207026649,49.14882260840351,2021,6633
Poland,Israel,19.31101430844868,52.14826021933187,35.003851206429005,31.4849193900197,2021,7733
Israel,Canada,35.003851206429005,31.4849193900197,-98.14238137209708,61.46907614534896,2021,27990
Greece,Egypt,22.719813447095053,39.06671589971396,29.84446151312441,26.50661999974957,2021,708
Serbia,India,20.819651926382583,44.23303653365162,79.59370376325381,22.92500640740852,2021,6434
United States of America,Greece,-112.5994359115045,45.70562800215178,22.719813447095053,39.06671589971396,2021,11880
Morocco,Gambia,-8.420479544549693,29.885394698302058,-15.431872807730835,13.47533435870166,2021,356
Senegal,Spain,-14.50980278585943,14.354139988452022,-3.6170206023873743,40.348656106226734,2021,65672
